"","price","amount"
"3770","10764.01000000","0.00104300"
"3771","10764.28000000","0.00300000"
"3772","10764.45000000","0.00102200"
"3773","10764.66000000","0.00479400"
"3774","10764.68000000","0.28409400"
"3775","10764.70000000","0.01000000"
"3776","10764.85000000","0.00130000"
"3777","10765.00000000","0.52306000"
"3778","10765.05000000","0.00112300"
"3779","10765.21000000","0.00431400"
"3780","10765.41000000","0.11398100"
"3781","10765.47000000","0.00274200"
"3782","10765.48000000","0.00100000"
"3783","10765.51000000","0.10829400"
"3784","10765.62000000","0.01160000"
"3785","10765.66000000","0.00119700"
"3786","10765.83000000","0.00303600"
"3787","10765.84000000","0.00134000"
"3788","10766.00000000","0.00928800"
"3789","10766.07000000","0.00128000"
"3790","10766.50000000","0.00118800"
"3791","10766.66000000","0.00415700"
"3792","10767.00000000","0.03796200"
"3793","10767.06000000","0.00113100"
"3794","10767.07000000","0.00214400"
"3795","10767.55000000","0.16468500"
"3796","10767.72000000","0.02275100"
"3797","10767.86000000","0.09959300"
"3798","10767.97000000","0.00169000"
"3799","10768.00000000","0.00100000"
"3800","10768.11000000","0.00765400"
"3801","10768.57000000","0.00237000"
"3802","10768.58000000","0.00590900"
"3803","10768.65000000","0.00472000"
"3804","10768.68000000","0.10715300"
"3805","10768.69000000","0.00168300"
"3806","10768.99000000","0.01570100"
"3807","10769.00000000","0.30727400"
"3808","10769.23000000","0.01510000"
"3809","10769.45000000","0.00579400"
"3810","10769.69000000","0.00101200"
"3811","10769.79000000","0.00736700"
"3812","10770.00000000","0.40300000"
"3813","10770.01000000","0.00152900"
"3814","10770.05000000","0.01737100"
"3815","10770.30000000","0.00129400"
"3816","10770.39000000","0.00158600"
"3817","10770.60000000","0.00128800"
"3818","10770.64000000","1.00000000"
"3819","10770.70000000","0.00126200"
"3820","10770.82000000","0.01303600"
"3821","10771.00000000","0.00196000"
"3822","10771.10000000","0.00160100"
"3823","10771.12000000","0.00504500"
"3824","10771.20000000","0.00630000"
"3825","10771.42000000","0.00363200"
"3826","10771.53000000","0.01000000"
"3827","10771.96000000","0.00128000"
"3828","10772.00000000","0.26301100"
"3829","10772.02000000","0.00100200"
"3830","10772.10000000","0.00200000"
"3831","10772.66000000","0.00127600"
"3832","10772.75000000","0.00129400"
"3833","10772.92000000","0.00442000"
"3834","10773.00000000","0.78752800"
"3835","10773.04000000","0.00330100"
"3836","10773.14000000","0.00880000"
"3837","10773.23000000","0.05000000"
"3838","10773.25000000","0.12500000"
"3839","10773.33000000","0.00112300"
"3840","10773.76000000","0.00222800"
"3841","10774.00000000","0.00093300"
"3842","10774.04000000","0.00109400"
"3843","10774.10000000","0.58300100"
"3844","10774.45000000","0.00134500"
"3845","10774.52000000","0.02000000"
"3846","10774.63000000","0.01265000"
"3847","10774.79000000","0.00132400"
"3848","10774.95000000","0.00097400"
"3849","10775.00000000","3.08509200"
"3850","10775.02000000","0.00430000"
"3851","10775.29000000","0.00779100"
"3852","10775.41000000","0.00119700"
"3853","10775.44000000","0.00343200"
"3854","10775.51000000","0.00181700"
"3855","10775.52000000","0.00103400"
"3856","10775.69000000","0.00255500"
"3857","10775.85000000","0.01874600"
"3858","10776.34000000","0.01874500"
"3859","10776.35000000","0.01874500"
"3860","10777.00000000","12.69039900"
"3861","10777.11000000","0.00110600"
"3862","10777.22000000","0.02298200"
"3863","10777.38000000","0.00195700"
"3864","10777.73000000","0.00176000"
"3865","10777.77000000","0.05217400"
"3866","10777.84000000","0.00128000"
"3867","10777.99000000","0.00586500"
"3868","10778.16000000","0.00117100"
"3869","10778.17000000","0.00134500"
"3870","10778.26000000","0.00300000"
"3871","10778.48000000","0.00460000"
"3872","10778.86000000","0.00121500"
"3873","10778.97000000","0.05000000"
"3874","10779.00000000","0.00500000"
"3875","10779.03000000","0.00120800"
"3876","10779.16000000","0.00139600"
"3877","10779.20000000","0.00115300"
"3878","10779.31000000","0.00171200"
"3879","10779.47000000","0.00747200"
"3880","10779.74000000","0.00650700"
"3881","10779.77000000","0.01696700"
"3882","10779.82000000","0.00419500"
"3883","10779.95000000","0.01000000"
"3884","10779.96000000","0.00169000"
"3885","10780.00000000","7.69660900"
"3886","10780.11000000","0.08952000"
"3887","10780.24000000","0.00999000"
"3888","10780.41000000","0.00328700"
"3889","10780.79000000","0.00990600"
"3890","10781.00000000","0.67926100"
"3891","10781.08000000","0.00102100"
"3892","10781.35000000","0.00793100"
"3893","10781.40000000","0.00750000"
"3894","10781.81000000","0.03000000"
"3895","10782.00000000","0.97170600"
"3896","10782.10000000","0.00213400"
"3897","10782.46000000","0.18642400"
"3898","10782.83000000","0.00271900"
"3899","10782.85000000","0.00114400"
"3900","10783.00000000","0.04524600"
"3901","10783.08000000","0.00186000"
"3902","10783.11000000","0.00280100"
"3903","10783.16000000","0.00263100"
"3904","10783.59000000","0.00585500"
"3905","10783.62000000","0.01500000"
"3906","10783.72000000","0.00100000"
"3907","10783.74000000","0.00128000"
"3908","10783.77000000","0.00249700"
"3909","10783.78000000","0.00111200"
"3910","10783.93000000","0.00102500"
"3911","10784.00000000","0.00934100"
"3912","10784.25000000","0.00146700"
"3913","10784.51000000","0.01947400"
"3914","10784.61000000","0.00240000"
"3915","10784.81000000","0.00150000"
"3916","10784.98000000","0.03100000"
"3917","10785.00000000","0.11725700"
"3918","10785.17000000","0.00119700"
"3919","10785.18000000","0.00264000"
"3920","10785.26000000","0.00387200"
"3921","10785.55000000","0.00501200"
"3922","10785.71000000","0.03405800"
"3923","10785.76000000","0.00351200"
"3924","10785.85000000","0.04000000"
"3925","10786.00000000","0.88698400"
"3926","10786.57000000","0.00780000"
"3927","10786.71000000","0.04061000"
"3928","10786.81000000","0.00155600"
"3929","10786.88000000","0.00108600"
"3930","10787.00000000","0.81895800"
"3931","10787.10000000","0.00468700"
"3932","10787.19000000","0.00132200"
"3933","10787.55000000","0.02568000"
"3934","10787.87000000","0.01000000"
"3935","10787.94000000","0.00140300"
"3936","10788.00000000","0.09376300"
"3937","10788.45000000","0.00146700"
"3938","10788.46000000","0.00386600"
"3939","10788.80000000","0.00743500"
"3940","10788.88000000","0.50000000"
"3941","10789.00000000","0.29291900"
"3942","10789.01000000","0.00374400"
"3943","10789.25000000","0.00101200"
"3944","10789.48000000","0.04019400"
"3945","10789.60000000","0.00188000"
"3946","10789.63000000","0.00128000"
"3947","10789.88000000","0.00159100"
"3948","10790.00000000","4.09364600"
"3949","10790.31000000","0.00323000"
"3950","10790.35000000","0.00302800"
"3951","10790.47000000","0.01001600"
"3952","10790.50000000","0.00110600"
"3953","10790.79000000","0.01319000"
"3954","10791.00000000","0.05706700"
"3955","10791.36000000","0.01502900"
"3956","10791.77000000","0.07001600"
"3957","10791.94000000","0.00169000"
"3958","10792.00000000","0.00689800"
"3959","10792.02000000","0.00102000"
"3960","10792.31000000","0.00400000"
"3961","10792.58000000","0.00200000"
"3962","10792.76000000","0.00117000"
"3963","10793.00000000","0.02016600"
"3964","10793.47000000","0.03000000"
"3965","10793.50000000","0.02898500"
"3966","10793.68000000","0.00291600"
"3967","10793.73000000","0.01891800"
"3968","10793.88000000","0.27298500"
"3969","10794.00000000","0.06596200"
"3970","10794.33000000","0.00112000"
"3971","10794.87000000","0.00200000"
"3972","10794.93000000","0.00119700"
"3973","10794.95000000","0.00128500"
"3974","10795.00000000","0.26235300"
"3975","10795.09000000","0.00288200"
"3976","10795.13000000","0.00300000"
"3977","10795.50000000","0.00150000"
"3978","10795.54000000","0.00128000"
"3979","10795.91000000","0.01309600"
"3980","10795.95000000","0.48267500"
"3981","10796.00000000","0.20220800"
"3982","10796.39000000","0.00120700"
"3983","10796.55000000","0.00301800"
"3984","10796.62000000","0.00093500"
"3985","10796.79000000","0.09901700"
"3986","10796.85000000","0.00465300"
"3987","10796.90000000","0.78202500"
"3988","10797.00000000","0.52329300"
"3989","10797.01000000","0.01000000"
"3990","10797.06000000","0.00114400"
"3991","10797.21000000","0.00103200"
"3992","10797.33000000","0.01151500"
"3993","10797.41000000","0.04400000"
"3994","10797.46000000","0.00283700"
"3995","10797.74000000","0.00115100"
"3996","10797.93000000","0.00108000"
"3997","10798.00000000","3.99084700"
"3998","10798.01000000","0.25000000"
"3999","10798.23000000","0.00374100"
"4000","10798.50000000","0.01914600"
"4001","10798.54000000","0.00595400"
"4002","10798.80000000","0.00101800"
"4003","10798.90000000","0.00149200"
"4004","10798.94000000","0.00213000"
"4005","10799.00000000","2.84851100"
"4006","10799.25000000","0.00146100"
"4007","10799.33000000","0.49725100"
"4008","10799.38000000","0.00327100"
"4009","10799.45000000","0.04484900"
"4010","10799.46000000","0.00170000"
"4011","10799.57000000","0.00100000"
"4012","10799.59000000","0.00132100"
"4013","10799.68000000","0.00231500"
"4014","10799.80000000","0.05225700"
"4015","10799.86000000","0.00108500"
"4016","10799.92000000","0.00285100"
"4017","10799.98000000","0.00477500"
"4018","10799.99000000","0.20000000"
"4019","10800.00000000","72.91441000"
"4020","10800.06000000","0.00109000"
"4021","10800.27000000","1.24339300"
"4022","10800.34000000","0.00093300"
"4023","10800.37000000","0.05182700"
"4024","10800.78000000","0.00213700"
"4025","10800.86000000","0.10000000"
"4026","10800.88000000","0.01500000"
"4027","10800.90000000","0.00102400"
"4028","10800.92000000","0.55000000"
"4029","10801.00000000","0.67974800"
"4030","10801.43000000","0.00128000"
"4031","10801.68000000","0.00361000"
"4032","10801.70000000","0.05500000"
"4033","10802.00000000","0.01499600"
"4034","10802.14000000","0.01731900"
"4035","10802.22000000","0.00384800"
"4036","10802.86000000","0.00701200"
"4037","10803.22000000","0.01676000"
"4038","10803.36000000","0.00101900"
"4039","10803.92000000","0.00110600"
"4040","10803.93000000","0.01100800"
"4041","10803.96000000","0.00169000"
"4042","10804.71000000","0.00119700"
"4043","10804.72000000","0.01731400"
"4044","10805.00000000","0.57835600"
"4045","10805.13000000","0.00208400"
"4046","10805.23000000","0.02329000"
"4047","10805.38000000","0.02134500"
"4048","10805.82000000","0.02804200"
"4049","10806.00000000","0.07944700"
"4050","10806.32000000","0.02721700"
"4051","10806.79000000","0.01366600"
"4052","10806.86000000","0.01795800"
"4053","10807.00000000","0.09971600"
"4054","10807.12000000","0.00113100"
"4055","10807.22000000","0.00502800"
"4056","10807.35000000","0.00128000"
"4057","10807.62000000","0.00308800"
"4058","10807.69000000","0.01804500"
"4059","10807.71000000","0.23122700"
"4060","10807.72000000","0.00153700"
"4061","10807.79000000","0.03676600"
"4062","10808.00000000","0.00932500"
"4063","10808.14000000","0.00103100"
"4064","10808.20000000","0.00701600"
"4065","10808.34000000","0.00385000"
"4066","10808.36000000","0.00130000"
"4067","10808.50000000","0.03000000"
"4068","10808.61000000","0.00131900"
"4069","10809.00000000","0.00703100"
"4070","10809.20000000","0.00885100"
"4071","10809.21000000","0.00112200"
"4072","10809.83000000","0.01162400"
"4073","10809.98000000","0.12634200"
"4074","10810.00000000","0.70482000"
"4075","10810.12000000","0.00150000"
"4076","10810.14000000","0.00500000"
"4077","10810.73000000","0.00271300"
"4078","10810.77000000","0.00142900"
"4079","10810.86000000","0.00147600"
"4080","10810.91000000","0.00196100"
"4081","10810.99000000","0.00413200"
"4082","10811.00000000","0.01621700"
"4083","10811.10000000","0.00101200"
"4084","10811.11000000","0.03000000"
"4085","10811.18000000","0.00199600"
"4086","10811.29000000","0.00114400"
"4087","10811.34000000","0.03111600"
"4088","10811.42000000","0.00093100"
"4089","10811.76000000","0.00200000"
"4090","10811.94000000","0.00351200"
"4091","10811.99000000","0.00131900"
"4092","10812.21000000","0.04486000"
"4093","10812.32000000","0.00118800"
"4094","10812.61000000","0.01000000"
"4095","10812.78000000","0.00328700"
"4096","10813.12000000","0.00553900"
"4097","10813.16000000","0.00240800"
"4098","10813.33000000","0.00274700"
"4099","10813.55000000","0.09388100"
"4100","10813.57000000","0.01859900"
"4101","10813.61000000","0.00192000"
"4102","10813.88000000","0.00374000"
"4103","10814.14000000","0.00093300"
"4104","10814.20000000","0.00154600"
"4105","10814.26000000","0.03829400"
"4106","10814.48000000","0.00119700"
"4107","10814.49000000","0.00963200"
"4108","10814.55000000","0.00111800"
"4109","10814.73000000","0.00302400"
"4110","10815.00000000","0.00368300"
"4111","10815.01000000","0.00480100"
"4112","10815.38000000","0.00110000"
"4113","10815.83000000","0.00134100"
"4114","10815.84000000","0.00423800"
"4115","10815.98000000","0.00169000"
"4116","10816.00000000","0.00593000"
"4117","10816.28000000","0.00114900"
"4118","10816.32000000","0.00310700"
"4119","10816.78000000","0.00928800"
"4120","10817.00000000","0.17373600"
"4121","10817.01000000","0.00330100"
"4122","10817.12000000","0.00368000"
"4123","10817.18000000","0.01160000"
"4124","10817.29000000","0.01089400"
"4125","10817.31000000","0.00159100"
"4126","10817.36000000","0.00110600"
"4127","10817.77000000","0.14003300"
"4128","10817.93000000","0.01000000"
"4129","10818.14000000","0.00105600"
"4130","10818.32000000","0.01262000"
"4131","10818.63000000","0.00573600"
"4132","10818.64000000","0.00160100"
"4133","10818.87000000","0.00101700"
"4134","10819.00000000","0.20195000"
"4135","10819.06000000","0.00880000"
"4136","10819.10000000","0.00095200"
"4137","10819.13000000","0.01374500"
"4138","10819.22000000","0.01928400"
"4139","10819.31000000","0.00118400"
"4140","10819.32000000","0.15000000"
"4141","10819.52000000","0.00195000"
"4142","10819.59000000","0.00101700"
"4143","10820.00000000","0.57501600"
"4144","10820.37000000","0.00105800"
"4145","10820.51000000","0.00100000"
"4146","10820.94000000","0.00185800"
"4147","10822.00000000","0.01951000"
"4148","10822.32000000","0.00911200"
"4149","10822.41000000","0.12346700"
"4150","10822.65000000","0.01920100"
"4151","10822.73000000","0.01495700"
"4152","10823.00000000","0.00758300"
"4153","10823.11000000","0.02633000"
"4154","10823.23000000","0.05000000"
"4155","10823.26000000","0.00117100"
"4156","10823.30000000","0.03233800"
"4157","10823.52000000","0.01000000"
"4158","10823.53000000","0.00129900"
"4159","10823.79000000","0.00540700"
"4160","10823.80000000","0.01000000"
"4161","10824.00000000","0.00995600"
"4162","10824.01000000","0.00469800"
"4163","10824.09000000","0.00525400"
"4164","10824.15000000","0.00500300"
"4165","10824.27000000","0.00119700"
"4166","10824.39000000","0.00131800"
"4167","10825.00000000","1.08846400"
"4168","10825.06000000","0.22621700"
"4169","10825.08000000","0.01000000"
"4170","10825.13000000","0.00184300"
"4171","10825.55000000","0.00114400"
"4172","10825.75000000","0.00359100"
"4173","10825.84000000","0.00180900"
"4174","10826.00000000","0.15000000"
"4175","10826.09000000","0.00229100"
"4176","10826.30000000","0.00430000"
"4177","10826.43000000","0.00110000"
"4178","10826.53000000","0.00179700"
"4179","10826.66000000","0.00105300"
"4180","10826.95000000","0.00150100"
"4181","10827.37000000","0.00148700"
"4182","10827.48000000","0.00576200"
"4183","10827.52000000","0.02122700"
"4184","10827.58000000","0.00110000"
"4185","10828.00000000","0.00187800"
"4186","10828.02000000","0.00169000"
"4187","10828.45000000","0.00357600"
"4188","10828.57000000","0.00102100"
"4189","10829.00000000","0.07411500"
"4190","10829.11000000","0.00460000"
"4191","10829.44000000","0.00129100"
"4192","10829.61000000","0.10360500"
"4193","10830.00000000","1.97396500"
"4194","10830.05000000","0.01000000"
"4195","10830.11000000","0.00134500"
"4196","10830.55000000","0.00499100"
"4197","10830.64000000","0.09233000"
"4198","10830.81000000","0.00110600"
"4199","10830.82000000","0.00335500"
"4200","10830.94000000","0.01865000"
"4201","10830.97000000","0.00798600"
"4202","10831.00000000","0.06755200"
"4203","10831.17000000","0.00477000"
"4204","10831.31000000","0.00176000"
"4205","10831.34000000","0.01555000"
"4206","10831.83000000","0.02800000"
"4207","10832.00000000","0.02317700"
"4208","10832.16000000","0.00148900"
"4209","10832.51000000","0.04718400"
"4210","10832.75000000","0.00166100"
"4211","10832.80000000","0.00097800"
"4212","10833.33000000","0.19150600"
"4213","10833.51000000","0.00133100"
"4214","10833.99000000","0.00417400"
"4215","10834.07000000","0.00119700"
"4216","10834.22000000","0.00150700"
"4217","10834.31000000","0.01726700"
"4218","10834.39000000","0.00200000"
"4219","10834.40000000","0.00923000"
"4220","10834.59000000","0.00213100"
"4221","10834.60000000","0.00769100"
"4222","10834.73000000","0.00104300"
"4223","10834.82000000","0.00114700"
"4224","10835.00000000","0.04644300"
"4225","10835.44000000","0.00380000"
"4226","10835.49000000","0.01864200"
"4227","10835.54000000","0.00141900"
"4228","10835.71000000","0.00300000"
"4229","10836.00000000","0.25845800"
"4230","10836.37000000","0.00300000"
"4231","10836.65000000","0.00103500"
"4232","10836.79000000","0.00131600"
"4233","10837.00000000","0.12043900"
"4234","10837.03000000","0.00278700"
"4235","10837.16000000","0.00126800"
"4236","10837.23000000","0.00093300"
"4237","10837.74000000","0.00780000"
"4238","10837.85000000","0.00100000"
"4239","10837.95000000","0.10380200"
"4240","10838.00000000","0.00201000"
"4241","10838.12000000","0.00352800"
"4242","10838.17000000","0.00351200"
"4243","10838.46000000","0.00240000"
"4244","10838.55000000","0.00126700"
"4245","10838.77000000","1.84722600"
"4246","10839.00000000","0.00647500"
"4247","10839.20000000","0.00781300"
"4248","10839.45000000","0.01496300"
"4249","10839.49000000","0.00779100"
"4250","10839.71000000","0.03191000"
"4251","10839.81000000","0.00114400"
"4252","10839.89000000","0.00110800"
"4253","10840.00000000","2.39740600"
"4254","10840.02000000","0.02344700"
"4255","10840.06000000","0.00169000"
"4256","10840.18000000","0.01504900"
"4257","10840.25000000","0.00100000"
"4258","10840.41000000","0.01858800"
"4259","10840.43000000","0.00151200"
"4260","10840.57000000","0.00200000"
"4261","10840.69000000","0.08080000"
"4262","10840.86000000","0.08184600"
"4263","10841.00000000","1.00346900"
"4264","10841.14000000","0.00100200"
"4265","10841.50000000","0.01173000"
"4266","10841.52000000","0.00184900"
"4267","10841.80000000","0.00134500"
"4268","10841.83000000","0.00484000"
"4269","10842.00000000","0.07378700"
"4270","10842.10000000","0.00177000"
"4271","10842.59000000","0.08609600"
"4272","10842.60000000","0.00630000"
"4273","10842.85000000","0.00362200"
"4274","10843.00000000","0.05312000"
"4275","10843.28000000","0.01914600"
"4276","10843.43000000","0.00501100"
"4277","10843.45000000","1.05375400"
"4278","10843.46000000","0.14240400"
"4279","10843.84000000","0.00102100"
"4280","10843.85000000","0.00765400"
"4281","10843.89000000","0.00119700"
"4282","10843.90000000","0.00437700"
"4283","10843.96000000","0.00500000"
"4284","10844.00000000","0.04400000"
"4285","10844.20000000","0.00721300"
"4286","10844.28000000","0.00110600"
"4287","10844.51000000","0.01460500"
"4288","10844.67000000","0.10000000"
"4289","10844.73000000","0.00233300"
"4290","10844.82000000","0.00159100"
"4291","10845.00000000","2.49725700"
"4292","10845.16000000","0.00284800"
"4293","10845.22000000","0.04260000"
"4294","10845.25000000","0.00328700"
"4295","10845.35000000","0.02102100"
"4296","10845.38000000","0.01690200"
"4297","10845.75000000","0.00385000"
"4298","10845.89000000","0.00193600"
"4299","10846.15000000","0.00744500"
"4300","10846.59000000","0.00121500"
"4301","10846.82000000","0.00146700"
"4302","10846.90000000","0.86252800"
"4303","10846.92000000","0.00206200"
"4304","10846.93000000","0.00550500"
"4305","10847.00000000","0.19077000"
"4306","10847.14000000","0.00463700"
"4307","10847.16000000","0.00101500"
"4308","10847.19000000","0.00113100"
"4309","10847.69000000","0.01302400"
"4310","10847.72000000","0.00200000"
"4311","10847.77000000","0.07001700"
"4312","10848.00000000","0.00379200"
"4313","10848.10000000","0.01000000"
"4314","10848.31000000","0.00150000"
"4315","10848.40000000","0.02275100"
"4316","10848.96000000","0.00381300"
"4317","10849.00000000","1.06796600"
"4318","10849.14000000","0.00100000"
"4319","10849.19000000","0.00131500"
"4320","10849.34000000","0.00251800"
"4321","10849.52000000","0.00093000"
"4322","10849.98000000","0.01598500"
"4323","10849.99000000","0.49294700"
"4324","10850.00000000","21.38866400"
"4325","10850.17000000","0.22487900"
"4326","10850.50000000","0.00362000"
"4327","10850.72000000","0.00420200"
"4328","10850.88000000","0.00146100"
"4329","10850.93000000","0.91654400"
"4330","10851.00000000","0.50188000"
"4331","10851.52000000","0.00198800"
"4332","10851.77000000","0.00129800"
"4333","10852.04000000","0.00270300"
"4334","10852.13000000","0.00169000"
"4335","10852.41000000","0.00166600"
"4336","10852.44000000","0.00757200"
"4337","10852.46000000","0.00945800"
"4338","10852.52000000","0.00101200"
"4339","10852.94000000","0.00149200"
"4340","10853.00000000","0.87951000"
"4341","10853.23000000","0.00334100"
"4342","10853.36000000","0.00114500"
"4343","10853.46000000","0.01000000"
"4344","10853.52000000","0.00460700"
"4345","10853.70000000","0.00119700"
"4346","10853.85000000","1.47714600"
"4347","10853.97000000","0.01600000"
"4348","10854.00000000","0.00204000"
"4349","10854.10000000","0.00114400"
"4350","10854.25000000","0.02138400"
"4351","10854.52000000","0.01000000"
"4352","10854.77000000","0.01149600"
"4353","10854.93000000","0.00249700"
"4354","10855.00000000","0.10347500"
"4355","10855.08000000","0.00895100"
"4356","10855.44000000","0.00251300"
"4357","10855.51000000","0.00267600"
"4358","10855.63000000","0.00148700"
"4359","10855.69000000","0.01056000"
"4360","10855.84000000","0.00101300"
"4361","10856.00000000","0.28759000"
"4362","10856.21000000","0.00261400"
"4363","10856.26000000","0.00309100"
"4364","10856.65000000","0.00101400"
"4365","10856.66000000","0.00185200"
"4366","10857.00000000","0.14621900"
"4367","10857.04000000","0.03009400"
"4368","10857.14000000","0.05197100"
"4369","10857.27000000","0.00101800"
"4370","10857.37000000","0.00949600"
"4371","10857.48000000","0.01396300"
"4372","10857.77000000","0.00110600"
"4373","10858.00000000","0.00700600"
"4374","10858.33000000","0.00242800"
"4375","10858.35000000","0.00118800"
"4376","10858.58000000","0.03380000"
"4377","10858.97000000","0.00200000"
"4378","10859.00000000","0.03892300"
"4379","10859.27000000","0.00743500"
"4380","10859.70000000","0.00509600"
"4381","10859.84000000","0.00248500"
"4382","10860.00000000","0.05735400"
"4383","10860.31000000","0.00925100"
"4384","10860.75000000","0.00433700"
"4385","10860.94000000","2.26115200"
"4386","10861.00000000","0.32449100"
"4387","10861.18000000","0.00330100"
"4388","10861.23000000","0.00701600"
"4389","10861.24000000","0.01348000"
"4390","10861.28000000","0.00120700"
"4391","10861.50000000","0.00307900"
"4392","10861.59000000","0.00131300"
"4393","10861.82000000","0.00194200"
"4394","10861.91000000","0.02224200"
"4395","10861.96000000","0.00646900"
"4396","10862.49000000","0.00374100"
"4397","10862.50000000","0.00385000"
"4398","10862.63000000","0.01103700"
"4399","10862.64000000","0.00570400"
"4400","10863.00000000","4.93209800"
"4401","10863.53000000","0.00119700"
"4402","10863.61000000","0.00124700"
"4403","10864.00000000","0.00444100"
"4404","10864.20000000","0.00169000"
"4405","10864.21000000","0.00304000"
"4406","10864.26000000","0.00300900"
"4407","10864.29000000","0.00111300"
"4408","10864.48000000","0.00351200"
"4409","10864.62000000","0.01276500"
"4410","10864.86000000","0.00111200"
"4411","10864.97000000","0.00880000"
"4412","10865.31000000","1.15823100"
"4413","10865.62000000","0.00271300"
"4414","10865.78000000","0.00372900"
"4415","10866.18000000","0.00160100"
"4416","10866.19000000","0.02435000"
"4417","10866.59000000","0.01721600"
"4418","10866.66000000","0.01000000"
"4419","10867.00000000","0.02000000"
"4420","10867.01000000","0.00323000"
"4421","10867.34000000","0.00179700"
"4422","10868.00000000","0.08841000"
"4423","10868.01000000","0.00540700"
"4424","10868.36000000","0.00117100"
"4425","10868.41000000","0.00114400"
"4426","10868.52000000","0.00212400"
"4427","10868.54000000","0.00175100"
"4428","10868.75000000","0.01160000"
"4429","10868.81000000","0.00103200"
"4430","10869.00000000","0.00101000"
"4431","10869.02000000","0.00142900"
"4432","10869.15000000","0.00272500"
"4433","10869.23000000","0.00110000"
"4434","10869.38000000","0.01166700"
"4435","10869.94000000","0.03676600"
"4436","10869.95000000","0.00920000"
"4437","10870.00000000","3.11068800"
"4438","10870.16000000","0.00123900"
"4439","10870.58000000","0.00200000"
"4440","10870.82000000","0.00187300"
"4441","10870.88000000","0.00168900"
"4442","10870.90000000","0.00101600"
"4443","10870.95000000","0.00154000"
"4444","10871.20000000","0.00783800"
"4445","10871.26000000","0.00110600"
"4446","10871.42000000","0.00300000"
"4447","10871.45000000","0.00284200"
"4448","10871.71000000","0.00108000"
"4449","10871.79000000","0.00100000"
"4450","10871.90000000","0.00130000"
"4451","10871.91000000","0.00114300"
"4452","10872.00000000","0.24364800"
"4453","10872.17000000","0.01676000"
"4454","10872.39000000","0.00159100"
"4455","10872.72000000","0.00106300"
"4456","10873.11000000","0.00110000"
"4457","10873.23000000","0.05000000"
"4458","10873.25000000","0.00112400"
"4459","10873.31000000","0.05000000"
"4460","10873.36000000","0.00119700"
"4461","10873.37000000","0.00633900"
"4462","10873.54000000","0.00124700"
"4463","10873.99000000","0.00131200"
"4464","10874.00000000","0.16315700"
"4465","10874.51000000","0.58325600"
"4466","10874.61000000","0.02721700"
"4467","10874.73000000","0.00101200"
"4468","10874.76000000","0.00154600"
"4469","10874.95000000","0.00096500"
"4470","10875.00000000","0.34475600"
"4471","10875.55000000","0.00497100"
"4472","10875.81000000","0.00442000"
"4473","10876.07000000","0.00198400"
"4474","10876.09000000","0.03829400"
"4475","10876.30000000","0.00169000"
"4476","10877.00000000","0.10019500"
"4477","10877.58000000","0.00430000"
"4478","10877.63000000","0.00270900"
"4479","10877.83000000","0.00328700"
"4480","10877.86000000","0.00374000"
"4481","10878.00000000","2.77067200"
"4482","10878.06000000","0.00911100"
"4483","10878.52000000","0.00152700"
"4484","10878.59000000","0.36991200"
"4485","10878.87000000","0.00932600"
"4486","10878.94000000","0.00200600"
"4487","10879.00000000","0.26600000"
"4488","10879.21000000","0.00111100"
"4489","10879.35000000","0.00105400"
"4490","10879.74000000","0.00460000"
"4491","10879.78000000","0.00499400"
"4492","10879.85000000","0.00691600"
"4493","10880.00000000","0.75540000"
"4494","10880.50000000","0.00101200"
"4495","10880.68000000","0.00667600"
"4496","10881.00000000","0.10006200"
"4497","10881.04000000","0.00105200"
"4498","10882.00000000","0.00756100"
"4499","10882.35000000","0.01000000"
"4500","10882.44000000","0.16244300"
"4501","10882.74000000","0.00114400"
"4502","10883.00000000","0.21821900"
"4503","10883.21000000","0.00119700"
"4504","10883.33000000","0.00287900"
"4505","10883.44000000","0.00129900"
"4506","10883.59000000","0.00546300"
"4507","10884.05000000","0.16159400"
"4508","10884.06000000","0.01101500"
"4509","10884.19000000","0.20000000"
"4510","10884.36000000","0.01000000"
"4511","10884.51000000","0.01460600"
"4512","10884.61000000","0.01804500"
"4513","10884.70000000","0.01694200"
"4514","10884.79000000","0.00110600"
"4515","10885.00000000","0.10497600"
"4516","10885.15000000","0.00176000"
"4517","10885.71000000","0.00102100"
"4518","10885.77000000","0.00134500"
"4519","10886.00000000","0.02100000"
"4520","10886.03000000","0.00421100"
"4521","10886.07000000","0.00150000"
"4522","10886.15000000","0.21998000"
"4523","10886.31000000","0.10878700"
"4524","10886.34000000","0.00596400"
"4525","10886.39000000","0.00131000"
"4526","10886.41000000","0.00217900"
"4527","10886.44000000","0.04388100"
"4528","10886.45000000","0.01262000"
"4529","10886.95000000","0.00300000"
"4530","10887.23000000","0.02077200"
"4531","10887.26000000","0.00113100"
"4532","10887.50000000","0.00093500"
"4533","10887.54000000","0.00892500"
"4534","10887.75000000","0.00484000"
"4535","10887.76000000","0.01489600"
"4536","10887.82000000","0.00168000"
"4537","10887.87000000","0.01000000"
"4538","10887.94000000","0.00248900"
"4539","10888.00000000","1.38816500"
"4540","10888.05000000","0.01914600"
"4541","10888.24000000","4.80000000"
"4542","10888.25000000","0.00357600"
"4543","10888.36000000","0.00900000"
"4544","10888.39000000","0.00169000"
"4545","10888.43000000","0.00415400"
"4546","10888.49000000","0.01230000"
